,Unnamed: 0,ProjGalaxyID,DescGalaxyID,DescID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
88273,318,1459291,1459295,1459294,0.36566857,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459295.png,4.334278,,15596571000.0,1816018.6,168451420000.0,,1.2636532,27220520000.0,8.9785096e-10,180.953,9.939353,0.6770912926108144,,,0.7098472886520465,,,,,galface_1459295.png,RefL0050N0752galface_1459295.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1459295.png,0.2765644200618458,0.48241686045972654,1.2885609620621288,3.0295470788024104,0.008150007235620843,0.008150007235620843,5.5114265385637587e-05,0.07016624634582688,0.0,0.0,38,63.296852111816406,17.505657196044922,6597.339070032362,3182.667601553304,0.44723071969772354,0.06838147342205048,2.137812376394192,90.5,33.81318681318682,0.21592890284260438,,,,,,,
88274,319,1459291,1459296,1459295,0.5031073,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459296.png,4.2961082,,14898503000.0,1816018.6,168984660000.0,,1.3259366000000001,25709430000.0,1.5067371e-06,179.62274,10.29565,0.666090972166967,,,0.7216068112560201,,,,,galface_1459296.png,RefL0050N0752galface_1459296.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1459296.png,0.3056538631035383,0.5425631036715107,1.3757018925502962,3.3745973498876594,0.0070267098004137135,0.0070267098004137135,7.880215830182656e-05,0.16818004138848303,0.0,0.0,39,61.15571975708008,18.692481994628906,5869.649184204612,3184.655078845005,0.490450797406498,0.07301750779151917,2.226369437338339,91.49450549450549,32.81868131868132,0.2495128449889884,,,,,,,
88275,320,1459291,1459297,1459296,0.6151898,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459297.png,4.270157,,14419076000.0,1816018.6,167520710000.0,,1.4720185,24609112000.0,8.720138e-07,179.76276000000001,10.60338,0.6684139903961426,,,0.7151452469145714,,,,,galface_1459297.png,RefL0050N0752galface_1459297.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1459297.png,0.2987066433478011,0.502088511561785,1.445674859000065,4.388476736104622,0.001923264639786368,0.001923264639786368,0.00017803828594126496,0.3854504536978211,0.0,0.0,46,59.28227615356445,17.708009719848633,5564.448849722521,2793.8458406188674,0.46330694648899656,0.06917191296815872,2.273069568609056,93.48633879781421,32.81967213114754,0.23371573359521683,,,,,,,
88276,321,1459291,1459298,1459297,0.7356295999999999,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459298.png,4.0221486,,13785293000.0,1816018.6,166861440000.0,,1.8162294999999997,23216513000.0,8.395524999999999e-08,179.97035,9.825871000000001,0.6618819727633795,,,0.7200919380087238,,,,,galface_1459298.png,RefL0050N0752galface_1459298.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1459298.png,0.35718928873065664,0.610363864133323,1.4846687472488869,9.999999999294722,0.0021892663058492457,0.0021892663058492457,0.0001332293854421021,17.465094663273526,0.0,0.0,37,56.6885871887207,20.24855613708496,5607.052346698126,3422.342136728485,0.5522867610462417,0.07909592241048813,2.3856062735983126,92.48901098901099,30.82967032967033,0.2260423339694159,,,,,,,
88277,322,1459291,1459299,1459298,0.86505055,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459299.png,3.9172754000000003,,13089329000.0,1816018.6,165368400000.0,,2.3897355,21754020000.0,2.5404356e-07,179.6591,8.97003,0.6602015905729153,,,0.7224147267656752,,,,,galface_1459299.png,RefL0050N0752galface_1459299.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1459299.png,0.4053094522286519,0.6461782310021212,1.580570725023991,9.999999999977465,0.005104117188268656,0.005104117188268656,0.00017168335365179194,53.2551757530102,0.0,0.0,25,55.238563537597656,22.38871192932129,5754.998386129166,3718.754676569007,0.5917783904344462,0.08745590597391129,2.3398893763989634,93.48633879781421,31.825136612021858,0.23700272654865825,,,,,,,
88278,323,1459291,1459300,1459299,1.0041216999999998,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459300.png,3.8180733,,12288040000.0,1816018.6,165649550000.0,,2.6200810000000003,20166103000.0,9.915919000000001e-08,179.42061999999999,9.109952999999999,0.627608567608685,,,0.7077641797102312,,,,,galface_1459300.png,RefL0050N0752galface_1459300.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1459300.png,0.38560222897875646,0.6276559994799238,1.6414455064587714,9.999999990775274,0.0038679743056032195,0.0038679743056032195,0.0002722907989068954,24.79857294990375,0.0,0.0,14,54.80072784423828,21.131282806396484,5331.051433900306,3346.066416023577,0.5812746351259254,0.08254407346248627,2.362868134844709,94.47802197802199,31.824175824175825,0.2732546705943949,,,,,,,
88279,324,1459291,1459301,1459300,1.2593315,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459301.png,3.5655343999999998,,10721645000.0,1816018.6,165319920000.0,,3.3706807999999997,17239294000.0,3.0961826000000003e-07,180.0145,9.341009,0.5873205641880126,,,0.6879469265825193,,,,,galface_1459301.png,RefL0050N0752galface_1459301.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1459301.png,0.3769112403757877,0.5999033690164024,1.6709793764704586,9.999999989244706,0.0014182643529377786,0.0014182643529377786,0.000406030422784923,50.90987165308621,0.0,0.0,26,55.03820037841797,20.744516372680664,5411.12896628836,3246.15449705863,0.5583327052184629,0.08103326708078384,2.499321909291111,97.46739130434783,30.831521739130434,0.2416427886297675,,,,,,,
88280,325,1459291,1459302,1459301,1.4867073,,,3.3941872,,9417045000.0,1816018.6,170632800000.0,,3.6431692000000004,14866576000.0,1.3763882000000001e-07,181.06493,10.872356,0.5355467895205945,,,0.6760652102883246,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
88640,326,1459291,1459303,1459302,1.7369658,,,3.0098794,,8185012700.0,1816018.6,164621900000.0,,4.3497996,12678865000.0,3.215886e-06,177.69081,9.856762,0.4525055466667192,,,0.6425053147832097,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
89000,327,1459291,1459304,1459303,2.0124101999999997,,,2.986629,,6927166500.0,1816018.6,173202000000.0,,4.9200506,10519493000.0,4.985846000000001e-06,179.74892,11.676492999999999,0.3328317818492854,,,0.6542118056418884,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
89360,328,1459291,1459305,1459304,2.237037,,,2.65515,,5859150300.0,1816018.6,170826700000.0,,5.9917765,8784330000.0,1.5134725e-06,178.35381999999998,10.5499935,0.2859759179097909,,,0.6183724058811606,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
89720,329,1459291,1459306,1459305,2.4784132999999997,,,2.6472729999999998,,4821897700.0,1816018.6,155081970000.0,,4.857784,7155808000.0,7.46471e-08,173.66579,10.658930999999999,0.3079402821184065,,,0.6269877256465702,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
90080,330,1459291,1459307,1459306,3.0165045,,,2.58891,,3249748000.0,1816018.6,156749510000.0,,3.5154183,4707800600.0,1.1232456e-05,167.3751,14.600809,0.2424956553998572,,,0.6101411665372659,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
90440,331,1459291,1459308,1459307,3.5279765,,,2.2374814,,2396121000.0,1816018.6,150001760000.0,,3.2618867999999996,3432326700.0,2.0070352e-06,164.41527,12.702199,0.2928600378188526,,,0.6124729574209358,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
90800,332,1459291,1459309,1459308,3.9836636,,,2.4754433999999996,,1882919600.0,1816018.6,149012860000.0,,2.4661612999999996,2634515000.0,2.4206517999999995e-08,161.28542,14.623626999999999,0.13310579044123294,,,0.6121484548985351,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
91160,333,1459291,1459310,1459309,4.4852137999999995,,,1.6152841999999998,,1305707500.0,1816018.6,137475750000.0,,3.3435667000000002,1791656100.0,1.4575717e-06,161.05081,15.337313,0.12844675398072236,,,0.5674369888777311,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
91520,334,1459291,1459311,1459310,5.0372367,,,1.5300775,,996410560.0,1816018.6,137349720000.0,,3.898935,1316417300.0,3.0935196e-06,157.17293999999998,14.830945999999999,-0.02758462317310117,,,0.5748238929087844,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
91880,335,1459291,1459312,1459311,5.487415299999999,,,2.1574373,,643900900.0,1816018.6,125230916000.0,,2.4923806,853436400.0,1.4851722e-07,163.18396,16.162672,0.11294325592742085,,,0.5726006034887533,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
92240,336,1524095,1524095,1524095,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1524095.png,5.6490836,,10297497000.0,1807953.0,129011980000.0,,0.42087054,18643694000.0,3.3778003e-09,149.3364,13.441115,0.577980190129956,,,0.6883334017619948,,,,,galface_1524095.png,RefL0050N0752galface_1524095.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1524095.png,0.21732478622338566,0.5255887733412518,1.1521616501229375,0.7703738071373215,0.8855207847259838,0.8855207847259838,0.00010869549626211685,0.00027160743675335027,0.000526833771031063,0.0010042461080380421,51,76.52623748779297,16.63104820251465,5085.150977671776,2672.6982646095757,0.3872937144319918,0.06496503204107285,1.4339477827468547,119.34065934065934,61.65934065934066,0.1846393925318195,2.45579401001929,0.08467712800086617,,-0.030328757606187133,7.824098773260385,127.7961869390257,128.80502375397282
92241,337,1524095,1524096,1524095,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1524096.png,5.5770044,,10039253000.0,1807953.0,127703155000.0,,0.583187,18021670000.0,2.2936004999999998e-07,147.7543,17.113022,0.5817528575970592,,,0.694139596473436,,,,,galface_1524096.png,RefL0050N0752galface_1524096.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1524096.png,0.24608417485484382,0.5547618319532484,1.0198823102892236,0.6611558648580654,0.8405296909801376,0.8405296909801376,0.0001358530763373494,0.00029758978884243973,0.0006617371487409824,0.0024512797665224365,66,69.1123275756836,17.007450103759766,4688.025516654215,2600.7376238626657,0.38113406641406833,0.06643535196781158,1.3810320596947454,118.34615384615385,62.65384615384615,0.2189628049821477,2.3855175260101764,-0.22533245335371432,,-0.16160983950656502,3.5473591183329356,129.21781884480978,128.3645507095296
92242,338,1524095,1524097,1524096,0.18270987,,,5.421675700000001,,9843407000.0,1807953.0,133074210000.0,,0.5622012,17497428000.0,1.5480909e-08,150.24263,13.684326,0.5659795255828188,,,0.6959844708046872,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
92602,339,1524095,1524098,1524097,0.27090108,,,5.4346595,,9622097000.0,1807953.0,129671240000.0,,0.6765552,16919394000.0,1.088628e-06,149.34993,15.991746,0.5640566897864416,,,0.7173781183651817,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
